asofdate,pnl
1971-10-01 00:00:00+00:00,0.027268809763856615
1971-10-04 00:00:00+00:00,0.027641467294794643
1971-10-05 00:00:00+00:00,0.02790070731631675
1971-10-06 00:00:00+00:00,0.02801412482573267
1971-10-07 00:00:00+00:00,0.02815994733783886
1971-10-08 00:00:00+00:00,0.02820855484187425
1971-10-11 00:00:00+00:00,0.02815994733783886
1971-10-12 00:00:00+00:00,0.02801412482573267
1971-10-13 00:00:00+00:00,0.027852099812281355
1971-10-14 00:00:00+00:00,0.02780349230824596
1971-10-15 00:00:00+00:00,0.027835897310936223
1971-10-18 00:00:00+00:00,0.027754884804210567
1971-10-19 00:00:00+00:00,0.027754884804210567
1971-10-20 00:00:00+00:00,0.027754884804210567
1971-10-21 00:00:00+00:00,0.027754884804210567
1971-10-22 00:00:00+00:00,0.027754884804210567
1971-10-25 00:00:00+00:00,0.027754884804210567
1971-10-26 00:00:00+00:00,0.02796551732169728
1971-10-27 00:00:00+00:00,0.027868302313626487
1971-10-28 00:00:00+00:00,0.027933112319007015
1971-10-29 00:00:00+00:00,0.028176149839183987
1971-11-01 01:00:00+00:00,0.02846779486339636
1971-11-02 01:00:00+00:00,0.028257162345909647
1971-11-03 01:00:00+00:00,0.027657669796139775
1971-11-04 01:00:00+00:00,0.026993367240989375
1971-11-05 01:00:00+00:00,0.02671792471812214
1971-11-08 01:00:00+00:00,0.02663691221139648
1971-11-09 01:00:00+00:00,0.02663691221139648
1971-11-10 01:00:00+00:00,0.02663691221139648
1971-11-11 01:00:00+00:00,0.02663691221139648
1971-11-12 01:00:00+00:00,0.02663691221139648
1971-11-15 01:00:00+00:00,0.02663691221139648
1971-11-16 01:00:00+00:00,0.02645868469660003
1971-11-17 01:00:00+00:00,0.02634526718718411
1971-11-18 01:00:00+00:00,0.02618324217373279
1971-11-19 01:00:00+00:00,0.026231849677768187
1971-11-22 01:00:00+00:00,0.0264424821952549
1971-11-23 01:00:00+00:00,0.0264424821952549
1971-11-24 01:00:00+00:00,0.0264424821952549
1971-11-26 01:00:00+00:00,0.0264424821952549
1971-11-29 01:00:00+00:00,0.0264424821952549
1971-11-30 01:00:00+00:00,0.0264424821952549
1971-12-01 01:00:00+00:00,0.02624805217911332
1971-12-02 01:00:00+00:00,0.02624805217911332
1971-12-03 01:00:00+00:00,0.02618324217373279
1971-12-06 01:00:00+00:00,0.02606982466431687
1971-12-07 01:00:00+00:00,0.026086027165662003
1971-12-08 01:00:00+00:00,0.025924002152210687
1971-12-09 01:00:00+00:00,0.025810584642794763
1971-12-10 01:00:00+00:00,0.02568096463203371
1971-12-13 01:00:00+00:00,0.025632357127998315
1971-12-14 01:00:00+00:00,0.025648559629343447
1971-12-15 01:00:00+00:00,0.025648559629343447
1971-12-16 01:00:00+00:00,0.025648559629343447
1971-12-17 01:00:00+00:00,0.025648559629343447
1971-12-20 01:00:00+00:00,0.025648559629343447
1971-12-21 01:00:00+00:00,0.025648559629343447
1971-12-22 01:00:00+00:00,0.026555899704670823
1971-12-23 01:00:00+00:00,0.027544252286723855
1971-12-27 01:00:00+00:00,0.02769007479883004
1971-12-28 01:00:00+00:00,0.02788450481497162
1971-12-29 01:00:00+00:00,0.028046529828422935
1971-12-30 01:00:00+00:00,0.02781969480959109
1972-01-03 01:00:00+00:00,0.02790070731631675
1972-01-04 01:00:00+00:00,0.027949314820352147
1972-01-05 01:00:00+00:00,0.02815994733783886
1972-01-06 01:00:00+00:00,0.028321972351290175
1972-01-07 01:00:00+00:00,0.0280789348311132
1972-01-10 01:00:00+00:00,0.02796551732169728
1972-01-11 01:00:00+00:00,0.0277710873055557
1972-01-12 01:00:00+00:00,0.02769007479883004
1972-01-13 01:00:00+00:00,0.027754884804210567
1972-01-14 01:00:00+00:00,0.027592859790759247
1972-01-17 01:00:00+00:00,0.02760906229210438
1972-01-18 01:00:00+00:00,0.02762526479344951
1972-01-19 01:00:00+00:00,0.02760906229210438
1972-01-20 01:00:00+00:00,0.027657669796139775
1972-01-21 01:00:00+00:00,0.027657669796139775
1972-01-24 01:00:00+00:00,0.027657669796139775
1972-01-25 01:00:00+00:00,0.027657669796139775
1972-01-26 01:00:00+00:00,0.027657669796139775
1972-01-27 01:00:00+00:00,0.027657669796139775
1972-01-28 01:00:00+00:00,0.02743083477730793
1972-01-31 01:00:00+00:00,0.027382227273272535
1972-02-01 01:00:00+00:00,0.027285012265201747
1972-02-02 01:00:00+00:00,0.02743083477730793
1972-02-03 01:00:00+00:00,0.027560454788068987
1972-02-04 01:00:00+00:00,0.027560454788068987
1972-02-07 01:00:00+00:00,0.027560454788068987
1972-02-08 01:00:00+00:00,0.027560454788068987
1972-02-09 01:00:00+00:00,0.027560454788068987
1972-02-10 01:00:00+00:00,0.027560454788068987
1972-02-11 01:00:00+00:00,0.027560454788068987
1972-02-14 01:00:00+00:00,0.027560454788068987
1972-02-15 01:00:00+00:00,0.027560454788068987
1972-02-16 01:00:00+00:00,0.027560454788068987
1972-02-17 01:00:00+00:00,0.027560454788068987
1972-02-18 01:00:00+00:00,0.027560454788068987
1972-02-22 01:00:00+00:00,0.027560454788068987
1972-02-23 01:00:00+00:00,0.027560454788068987
1972-02-24 01:00:00+00:00,0.027560454788068987
1972-02-25 01:00:00+00:00,0.027560454788068987
1972-02-28 01:00:00+00:00,0.027722479801520303
1972-02-29 01:00:00+00:00,0.027835897310936223
1972-03-01 01:00:00+00:00,0.027933112319007015
1972-03-02 01:00:00+00:00,0.02799792232438754
1972-03-03 01:00:00+00:00,0.028046529828422935
1972-03-06 01:00:00+00:00,0.028046529828422935
1972-03-07 01:00:00+00:00,0.028046529828422935
1972-03-08 01:00:00+00:00,0.028046529828422935
1972-03-09 01:00:00+00:00,0.028046529828422935
1972-03-10 01:00:00+00:00,0.028046529828422935
1972-03-13 01:00:00+00:00,0.028046529828422935
1972-03-14 01:00:00+00:00,0.028046529828422935
1972-03-15 01:00:00+00:00,0.028046529828422935
1972-03-16 01:00:00+00:00,0.028046529828422935
1972-03-17 01:00:00+00:00,0.028046529828422935
1972-03-20 01:00:00+00:00,0.028046529828422935
1972-03-21 01:00:00+00:00,0.028046529828422935
1972-03-22 01:00:00+00:00,0.028046529828422935
1972-03-23 01:00:00+00:00,0.028046529828422935
1972-03-24 01:00:00+00:00,0.028046529828422935
1972-03-27 01:00:00+00:00,0.02731741726789201
1972-03-28 01:00:00+00:00,0.027203999758476087
1972-03-29 01:00:00+00:00,0.02702577224367964
1972-03-30 01:00:00+00:00,0.02702577224367964
1972-04-03 01:00:00+00:00,0.027155392254440695
1972-04-04 01:00:00+00:00,0.026993367240989375
1972-04-05 01:00:00+00:00,0.026944759736953983
1972-04-06 01:00:00+00:00,0.026815139726192927
1972-04-07 01:00:00+00:00,0.026815139726192927
1972-04-10 01:00:00+00:00,0.026944759736953983
1972-04-11 01:00:00+00:00,0.026944759736953983
1972-04-12 01:00:00+00:00,0.026944759736953983
1972-04-13 01:00:00+00:00,0.026944759736953983
1972-04-14 01:00:00+00:00,0.026944759736953983
1972-04-17 01:00:00+00:00,0.026944759736953983
1972-04-18 01:00:00+00:00,0.026944759736953983
1972-04-19 01:00:00+00:00,0.026944759736953983
1972-04-20 01:00:00+00:00,0.026944759736953983
1972-04-21 01:00:00+00:00,0.026944759736953983
1972-04-24 01:00:00+00:00,0.026944759736953983
1972-04-25 01:00:00+00:00,0.026798937224847795
1972-04-26 01:00:00+00:00,0.02671792471812214
1972-04-27 01:00:00+00:00,0.02663691221139648
1972-04-28 01:00:00+00:00,0.026782734723502663
1972-05-01 00:00:00+00:00,0.02684754472888319
1972-05-02 00:00:00+00:00,0.02684754472888319
1972-05-03 00:00:00+00:00,0.02684754472888319
1972-05-04 00:00:00+00:00,0.02684754472888319
1972-05-05 00:00:00+00:00,0.02684754472888319
1972-05-08 00:00:00+00:00,0.02684754472888319
1972-05-09 00:00:00+00:00,0.026977164739644243
1972-05-10 00:00:00+00:00,0.02702577224367964
1972-05-11 00:00:00+00:00,0.02722020225982122
1972-05-12 00:00:00+00:00,0.027447037278653063
1972-05-15 00:00:00+00:00,0.027592859790759247
1972-05-16 00:00:00+00:00,0.027592859790759247
1972-05-17 00:00:00+00:00,0.027592859790759247
1972-05-18 00:00:00+00:00,0.027592859790759247
1972-05-19 00:00:00+00:00,0.027592859790759247
1972-05-22 00:00:00+00:00,0.027592859790759247
1972-05-23 00:00:00+00:00,0.027090582249060167
1972-05-24 00:00:00+00:00,0.026474887197945163
1972-05-25 00:00:00+00:00,0.02579438214144963
1972-05-26 00:00:00+00:00,0.02587539464817529
1972-05-30 00:00:00+00:00,0.02598881215759121
1972-05-31 00:00:00+00:00,0.02598881215759121
1972-06-01 00:00:00+00:00,0.02598881215759121
1972-06-02 00:00:00+00:00,0.02598881215759121
1972-06-05 00:00:00+00:00,0.02598881215759121
1972-06-06 00:00:00+00:00,0.02598881215759121
1972-06-07 00:00:00+00:00,0.02598881215759121
1972-06-08 00:00:00+00:00,0.02598881215759121
1972-06-09 00:00:00+00:00,0.02598881215759121
1972-06-12 00:00:00+00:00,0.02598881215759121
1972-06-13 00:00:00+00:00,0.02598881215759121
1972-06-14 00:00:00+00:00,0.026215647176423055
1972-06-15 00:00:00+00:00,0.026474887197945163
1972-06-16 00:00:00+00:00,0.026766532222157535
1972-06-19 00:00:00+00:00,0.027090582249060167
1972-06-20 00:00:00+00:00,0.02723640476116635
1972-06-21 00:00:00+00:00,0.027366024771927407
1972-06-22 00:00:00+00:00,0.027528049785378723
1972-06-23 00:00:00+00:00,0.027722479801520303
1972-06-26 00:00:00+00:00,0.027852099812281355
1972-06-27 00:00:00+00:00,0.0280789348311132
1972-06-28 00:00:00+00:00,0.028419187359360963
1972-06-29 00:00:00+00:00,0.028840452394334387
1972-06-30 00:00:00+00:00,0.02918070492258215
1972-07-03 00:00:00+00:00,0.02943994494410426
1972-07-05 00:00:00+00:00,0.029682982464281235
1972-07-06 00:00:00+00:00,0.029877412480422815
1972-07-07 00:00:00+00:00,0.029958424987148475
1972-07-10 00:00:00+00:00,0.030023234992529
1972-07-11 00:00:00+00:00,0.03023386751001571
1972-07-12 00:00:00+00:00,0.030444500027502423
1972-07-13 00:00:00+00:00,0.030185260005980315
1972-07-14 00:00:00+00:00,0.029974627488493607
1972-07-17 00:00:00+00:00,0.030088044997909527
1972-07-18 00:00:00+00:00,0.03050931003288295
1972-07-19 00:00:00+00:00,0.030930575067856375
1972-07-20 00:00:00+00:00,0.029893614981767947
1972-07-21 00:00:00+00:00,0.028889059898369783
1972-07-24 00:00:00+00:00,0.028338174852635307
1972-07-25 00:00:00+00:00,0.027868302313626487
1972-07-26 00:00:00+00:00,0.027398429774617667
1972-07-27 00:00:00+00:00,0.027398429774617667
1972-07-28 00:00:00+00:00,0.027398429774617667
1972-07-31 00:00:00+00:00,0.027398429774617667
1972-08-01 00:00:00+00:00,0.027398429774617667
1972-08-02 00:00:00+00:00,0.027398429774617667
1972-08-03 00:00:00+00:00,0.027398429774617667
1972-08-04 00:00:00+00:00,0.027398429774617667
1972-08-07 00:00:00+00:00,0.027398429774617667
1972-08-08 00:00:00+00:00,0.027398429774617667
1972-08-09 00:00:00+00:00,0.027398429774617667
1972-08-10 00:00:00+00:00,0.027252607262511483
1972-08-11 00:00:00+00:00,0.027252607262511483
1972-08-14 00:00:00+00:00,0.027398429774617667
1972-08-15 00:00:00+00:00,0.02722020225982122
1972-08-16 00:00:00+00:00,0.027252607262511483
1972-08-17 00:00:00+00:00,0.026798937224847795
1972-08-18 00:00:00+00:00,0.02652349470198056
1972-08-21 00:00:00+00:00,0.026312862184493847
1972-08-22 00:00:00+00:00,0.026118432168352267
1972-08-23 00:00:00+00:00,0.026118432168352267
1972-08-24 00:00:00+00:00,0.026280457181803583
1972-08-25 00:00:00+00:00,0.026393874691219503
1972-08-28 00:00:00+00:00,0.026604507208706215
1972-08-29 00:00:00+00:00,0.026685519715431875
1972-08-30 00:00:00+00:00,0.026588304707361083
1972-08-31 00:00:00+00:00,0.026588304707361083
1972-09-01 00:00:00+00:00,0.026588304707361083
1972-09-05 00:00:00+00:00,0.026588304707361083
1972-09-06 00:00:00+00:00,0.026588304707361083
1972-09-07 00:00:00+00:00,0.026588304707361083
1972-09-08 00:00:00+00:00,0.02692855723560885
1972-09-11 00:00:00+00:00,0.02723640476116635
1972-09-12 00:00:00+00:00,0.02760906229210438
1972-09-13 00:00:00+00:00,0.027916909817661883
1972-09-14 00:00:00+00:00,0.028257162345909647
1972-09-15 00:00:00+00:00,0.028500199866086623
1972-09-18 00:00:00+00:00,0.02914829991989189
1972-09-19 00:00:00+00:00,0.030185260005980315
1972-09-20 00:00:00+00:00,0.031125005083997955
1972-09-21 00:00:00+00:00,0.031999940156635064
1972-09-22 00:00:00+00:00,0.0326804452131306
1972-09-25 00:00:00+00:00,0.03305310274406863
1972-09-26 00:00:00+00:00,0.03319892525617481
1972-09-27 00:00:00+00:00,0.03315031775213941
1972-09-28 00:00:00+00:00,0.03344196277635179
1972-09-29 00:00:00+00:00,0.0326804452131306
1972-10-02 00:00:00+00:00,0.03172449763376783
1972-10-03 00:00:00+00:00,0.03127082759610414
1972-10-04 00:00:00+00:00,0.030655132544989135
1972-10-05 00:00:00+00:00,0.03012045000059979
1972-10-06 00:00:00+00:00,0.030185260005980315
1972-10-09 00:00:00+00:00,0.03021766500867058
1972-10-10 00:00:00+00:00,0.030185260005980315
1972-10-11 00:00:00+00:00,0.030363487520776767
1972-10-12 00:00:00+00:00,0.030638930043644003
1972-10-13 00:00:00+00:00,0.030914372566511243
1972-10-16 00:00:00+00:00,0.031935130151254536
1972-10-17 00:00:00+00:00,0.032696647714475724
1972-10-18 00:00:00+00:00,0.03321512775751994
1972-10-19 00:00:00+00:00,0.03384702530998008
1972-10-20 00:00:00+00:00,0.034414112857059684
1972-10-23 00:00:00+00:00,0.03464094787589153
1972-10-24 00:00:00+00:00,0.03477056788665258
1972-10-25 00:00:00+00:00,0.034576137870511
1972-10-26 00:00:00+00:00,0.03446272036109508
1972-10-27 00:00:00+00:00,0.034106265331502184
1972-10-30 01:00:00+00:00,0.03397664532074113
1972-10-31 01:00:00+00:00,0.033555380285767704
1972-11-01 01:00:00+00:00,0.03313411525079428
1972-11-02 01:00:00+00:00,0.03272905271716599
1972-11-03 01:00:00+00:00,0.03290728023196244
1972-11-06 01:00:00+00:00,0.03305310274406863
1972-11-08 01:00:00+00:00,0.03350677278173231
1972-11-09 01:00:00+00:00,0.0336039877898031
1972-11-10 01:00:00+00:00,0.03383082280863495
1972-11-13 01:00:00+00:00,0.03350677278173231
1972-11-14 01:00:00+00:00,0.03292348273330757
1972-11-15 01:00:00+00:00,0.032793862722546516
1972-11-16 01:00:00+00:00,0.03235639518622796
1972-11-17 01:00:00+00:00,0.03227538267950231
1972-11-20 01:00:00+00:00,0.03216196517008638
1972-11-21 01:00:00+00:00,0.031400447606865195
1972-11-22 01:00:00+00:00,0.031108802582652823
1972-11-24 01:00:00+00:00,0.03070374004902453
1972-11-27 01:00:00+00:00,0.030331082518086503
1972-11-28 01:00:00+00:00,0.030331082518086503
1972-11-29 01:00:00+00:00,0.030331082518086503
1972-11-30 01:00:00+00:00,0.030331082518086503
1972-12-01 01:00:00+00:00,0.030331082518086503
1972-12-04 01:00:00+00:00,0.030331082518086503
1972-12-05 01:00:00+00:00,0.030331082518086503
1972-12-06 01:00:00+00:00,0.030331082518086503
1972-12-07 01:00:00+00:00,0.030331082518086503
1972-12-08 01:00:00+00:00,0.030331082518086503
1972-12-11 01:00:00+00:00,0.030331082518086503
1972-12-12 01:00:00+00:00,0.03076855005440506
1972-12-13 01:00:00+00:00,0.030930575067856375
1972-12-14 01:00:00+00:00,0.031222220092068743
1972-12-15 01:00:00+00:00,0.03229158518084743
1972-12-18 01:00:00+00:00,0.03397664532074113
1972-12-19 01:00:00+00:00,0.03640702052251088
1972-12-20 01:00:00+00:00,0.03852954819872313
1972-12-21 01:00:00+00:00,0.04074929088300617
1972-12-22 01:00:00+00:00,0.042985236068634344
1972-12-26 01:00:00+00:00,0.043779158634545796
1972-12-27 01:00:00+00:00,0.043131058580740525
1972-12-29 01:00:00+00:00,0.04241814852155473
1973-01-02 01:00:00+00:00,0.04180245347043973
1973-01-03 01:00:00+00:00,0.042223718505413156
1973-01-04 01:00:00+00:00,0.04317966608477592
1973-01-05 01:00:00+00:00,0.04146220094219197
1973-01-08 01:00:00+00:00,0.04074929088300617
1973-01-09 01:00:00+00:00,0.040101190829200904
1973-01-10 01:00:00+00:00,0.03938828077001511
1973-01-11 01:00:00+00:00,0.03967992579422748
1973-01-12 01:00:00+00:00,0.040036380823820376
1973-01-15 01:00:00+00:00,0.040101190829200904
1973-01-16 01:00:00+00:00,0.03958271078615669
1973-01-17 01:00:00+00:00,0.03969612829557261
1973-01-18 01:00:00+00:00,0.039874355810369064
1973-01-19 01:00:00+00:00,0.040263215842652224
1973-01-22 01:00:00+00:00,0.040020178322475244
1973-01-23 01:00:00+00:00,0.04055486086686459
1973-01-24 01:00:00+00:00,0.04131637843008578
1973-01-26 01:00:00+00:00,0.04160802345429815
1973-01-29 01:00:00+00:00,0.04186726347582026
1973-01-30 01:00:00+00:00,0.042142705998687496
1973-01-31 01:00:00+00:00,0.04233713601482907
1973-02-01 01:00:00+00:00,0.04185106097447513
1973-02-02 01:00:00+00:00,0.04191587097985565
1973-02-05 01:00:00+00:00,0.04191587097985565
1973-02-06 01:00:00+00:00,0.04191587097985565
1973-02-07 01:00:00+00:00,0.04191587097985565
1973-02-08 01:00:00+00:00,0.04191587097985565
1973-02-09 01:00:00+00:00,0.04191587097985565
1973-02-12 01:00:00+00:00,0.04133258093143091
1973-02-13 01:00:00+00:00,0.04084650589107696
1973-02-14 01:00:00+00:00,0.04055486086686459
1973-02-15 01:00:00+00:00,0.04031182334668761
1973-02-16 01:00:00+00:00,0.040668278376280516
1973-02-20 01:00:00+00:00,0.04083030338973183
1973-02-21 01:00:00+00:00,0.04160802345429815
1973-02-22 01:00:00+00:00,0.042985236068634344
1973-02-23 01:00:00+00:00,0.04395738614934224
1973-02-26 01:00:00+00:00,0.04444346118969619
1973-02-27 01:00:00+00:00,0.0443462461816254
1973-02-28 01:00:00+00:00,0.044848523723324485
1973-03-01 01:00:00+00:00,0.045626243787890805
1973-03-02 01:00:00+00:00,0.046484976359182785
1973-03-05 01:00:00+00:00,0.047343708930474765
1973-03-06 01:00:00+00:00,0.04818623900042161
1973-03-07 01:00:00+00:00,0.0496120591187932
1973-03-08 01:00:00+00:00,0.05166977678962492
1973-03-09 01:00:00+00:00,0.052771546881093874
1973-03-12 01:00:00+00:00,0.05351686194296994
1973-03-13 01:00:00+00:00,0.05351686194296994
1973-03-14 01:00:00+00:00,0.05351686194296994
1973-03-15 01:00:00+00:00,0.05351686194296994
1973-03-16 01:00:00+00:00,0.05351686194296994
1973-03-19 01:00:00+00:00,0.05351686194296994
1973-03-20 01:00:00+00:00,0.052852559387819534
1973-03-21 01:00:00+00:00,0.05273914187840362
1973-03-22 01:00:00+00:00,0.05351686194296994
1973-03-23 01:00:00+00:00,0.05377610196449204
1973-03-26 01:00:00+00:00,0.055039897069412314
1973-03-27 01:00:00+00:00,0.052868761889164666
1973-03-28 01:00:00+00:00,0.05176699179769571
1973-03-29 01:00:00+00:00,0.05142673926944795
1973-03-30 01:00:00+00:00,0.05087585422371347
1973-04-02 01:00:00+00:00,0.05048699419143031
1973-04-03 01:00:00+00:00,0.05073003171160729
1973-04-04 01:00:00+00:00,0.05087585422371347
1973-04-05 01:00:00+00:00,0.05134572676272229
